Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20230823|A|310819|1951|439619|B,Q,N
20230823|AA|932305|7628|2430743|B,Q,N
20230823|AAA|101|0|1501|Q
20230823|AAAU|433695|239|954079|B,Q,N
20230823|AAC|2106|0|3267|Q
20230823|AACG|1877|0|7203|Q
20230823|AACT|53710|0|53710|Q
20230823|AADI|11108|0|18532|B,Q,N
20230823|AADR|2|0|63|Q
20230823|AAIC|23060|0|51339|Q,N
20230823|AAICpC|105|0|183|Q
20230823|AAL|6073166|10509|9237934|B,Q,N
20230823|AAMC|9235|0|13994|B,Q,N
20230823|AAME|831|115|1073|Q
20230823|AAMpA|297|0|13279|Q
20230823|AAMpB|1082|0|1733|Q
20230823|AAN|12789|0|23775|Q,N
20230823|AAOI|531672|13137|1223401|B,Q,N
20230823|AAON|86201|201|236119|B,Q,N
20230823|AAP|1419080|6112|2674241|B,Q,N
20230823|AAPB|5740|0|8450|B,Q,N
20230823|AAPD|17631|2326|171731|B,Q,N
20230823|AAPL|10781774|83547|21917726|B,Q,N
20230823|AAPU|37747|77|117386|B,Q,N
20230823|AAT|13859|0|22429|B,Q,N
20230823|AAU|20542|3200|45139|Q,N
20230823|AAXJ|47913|1800|112635|Q,N
20230823|AB|29084|1330|86079|Q,N
20230823|ABBV|561329|517|1973732|B,Q,N
20230823|ABC|97407|300|309174|B,Q,N
20230823|ABCB|18569|6|33096|Q,N
20230823|ABCL|99809|344|284419|B,Q,N
20230823|ABCM|317737|0|946494|Q,N
20230823|ABEO|16536|39|40025|B,Q,N
20230823|ABEQ|1378|0|6329|B,Q
20230823|ABEV|1682744|15953|2892015|B,Q,N
20230823|ABG|15313|40|20663|Q,N
20230823|ABIO|97|0|2308|Q,N
20230823|ABL|14335|0|15205|Q,N
20230823|ABLLW|20500|0|260521|Q,N
20230823|ABLV|17816|501|36025|B,Q,N
20230823|ABM|19361|54|40614|Q,N
20230823|ABNB|1053339|131297|1738458|B,Q,N
20230823|ABOS|166995|120|396382|B,Q,N
20230823|ABR|619072|9637|998726|B,Q,N
20230823|ABRpD|1259|0|3195|Q
20230823|ABRpE|186|0|1561|Q
20230823|ABRpF|500|0|519|Q
20230823|ABSI|32594|3123|135157|B,Q,N
20230823|ABT|516397|657|1250368|B,Q,N
20230823|ABUS|51491|0|260328|Q,N
20230823|ABVC|17183|65|44772|B,Q,N
20230823|AC|2081|0|7307|Q,N
20230823|ACA|9205|1564|16290|Q,N
20230823|ACAB|100|0|100|N
20230823|ACAC|3050|0|4145|Q
20230823|ACAD|67102|0|293465|B,Q,N
20230823|ACB|1716473|5310|2312841|B,Q,N
20230823|ACCD|26488|0|128372|B,Q,N
20230823|ACCO|110940|0|222205|Q,N
20230823|ACDC|101874|0|207495|B,Q,N
20230823|ACEL|41130|6544|83139|B,Q,N
20230823|ACER|43954|0|67937|B,Q,N
20230823|ACES|1614|0|37115|Q
20230823|ACET|91781|0|197093|B,Q,N
20230823|ACGL|176214|1053|339542|B,Q,N
20230823|ACGLN|1724|400|12259|Q,N
20230823|ACGLO|784|43|6976|B,Q
20230823|ACHC|16068|49|39167|B,Q,N
20230823|ACHL|2502|0|18949|Q
20230823|ACHR|3195142|216318|5912828|B,Q,N
20230823|ACHR/WS|6110|0|9788|Q,N
20230823|ACHV|1765|0|17729|Q,N
20230823|ACI|747422|13570|1722783|B,Q,N
20230823|ACIC|35540|0|63848|B,Q,N
20230823|ACIO|1146|0|29765|Q
20230823|ACIU|20609|0|37988|Q,N
20230823|ACIW|43073|128|84340|Q,N
20230823|ACLS|84353|115|118992|B,Q,N
20230823|ACLX|57923|0|151912|B,Q,N
20230823|ACM|63873|775|122820|Q,N
20230823|ACMR|308031|8211|1251978|B,Q,N
20230823|ACN|286775|1051|453730|B,Q,N
20230823|ACNB|1675|0|2704|Q,N
20230823|ACNT|1356|0|2034|Q
20230823|ACON|652|0|2965|Q
20230823|ACOR|756|0|1751|Q,N
20230823|ACP|62123|400|126278|B,Q,N
20230823|ACR|1458|0|4785|Q,N
20230823|ACRE|70058|3177|125432|B,Q,N
20230823|ACRpC|318|0|1727|Q
20230823|ACRpD|385|0|7468|Q,N
20230823|ACRS|56741|0|88456|B,Q,N
20230823|ACRV|771|0|949|Q
20230823|ACRX|43825|2200|71636|Q,N
20230823|ACSI|1|0|1|B
20230823|ACST|588|0|3902|Q,N
20230823|ACT|10787|0|27830|Q,N
20230823|ACTG|40741|89|59774|Q,N
20230823|ACTV|797|0|3669|Q
20230823|ACU|4138|0|11639|Q,N
20230823|ACV|5303|0|21995|B,Q,N
20230823|ACVA|116794|10|348577|B,Q,N
20230823|ACVF|4262|0|6034|Q
20230823|ACWI|352043|0|453290|Q,N
20230823|ACWV|30063|40|70718|Q,N
20230823|ACWX|87377|2370|143173|Q,N
20230823|ACXP|11643|0|17234|B,Q,N
20230823|ADAG|2599|0|5268|Q
20230823|ADAP|54330|300|535410|B,Q,N
20230823|ADBE|437877|679|774634|B,Q,N
20230823|ADC|153163|132|215368|B,Q,N
20230823|ADCpA|3049|0|3078|Q,N
20230823|ADCT|14286|112|24435|Q,N
20230823|ADD|12807|0|15286|Q,N
20230823|ADEA|45786|124|80570|B,Q,N
20230823|ADER|202|0|4230|Q
20230823|ADERW|5670|1|5670|Q,N
20230823|ADES|6269|0|51059|Q,N
20230823|ADFI|216|0|2505|Q
20230823|ADI|1953094|2516|2937512|B,Q,N
20230823|ADIL|14090|0|18596|Q,N
20230823|ADIV|11|0|134|Q
20230823|ADM|337899|765|575840|B,Q,N
20230823|ADMA|198113|7762|898552|Q,N
20230823|ADME|141|0|3423|Q
20230823|ADMP|70698|1656|215891|Q,N
20230823|ADN|58842|0|230151|B,Q,N
20230823|ADNT|49894|308|82881|Q,N
20230823|ADNWW|400|0|6800|Q
20230823|ADOC|31|0|766|Q
20230823|ADP|158877|208|305370|B,Q,N
20230823|ADPT|381718|6275|756289|B,Q,N
20230823|ADPV|319|0|321|Q
20230823|ADRT|3545|0|7690|Q,N
20230823|ADSE|2586|0|5533|Q,N
20230823|ADSK|359722|155|521087|B,Q,N
20230823|ADT|209038|1183|420220|Q,N
20230823|ADTH|8772|340|27884|B,Q,N
20230823|ADTN|42881|579|141585|Q,N
20230823|ADTX|155510|9873|288260|B,Q,N
20230823|ADUS|9735|0|20590|Q,N
20230823|ADV|29789|150|80036|Q,N
20230823|ADVM|34031|1107|58046|Q,N
20230823|ADX|12657|43|47449|B,Q,N
20230823|ADXN|1627|0|3979|Q
20230823|AE|2826|0|3561|B,Q,N
20230823|AEE|140600|270|314030|B,Q,N
20230823|AEF|212|0|8119|Q
20230823|AEFC|4026|0|8035|Q,N
20230823|AEG|160094|3800|271624|B,Q,N
20230823|AEHL|11896|440|60847|Q,N
20230823|AEHR|138561|129|312216|B,Q,N
20230823|AEI|5739|329|7544|Q,N
20230823|AEIS|13547|10|19652|Q,N
20230823|AEL|23724|0|58651|B,Q,N
20230823|AELpA|5016|220|10190|Q,N
20230823|AELpB|2314|0|2913|Q
20230823|AEM|287300|948|644419|B,Q,N
20230823|AEMD|54984|0|91023|Q,N
20230823|AENT|865|192|1869|Q
20230823|AENZ|21|0|23|Q
20230823|AEO|1175392|412|1738009|B,Q,N
20230823|AEON|18896|403|33783|Q,N
20230823|AEP|469882|325|890585|B,Q,N
20230823|AER|88943|0|142510|B,Q,N
