Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20240515|A|382565|0|534548|B,Q,N
20240515|AA|823551|7436|2127917|B,Q,N
20240515|AAA|52|0|1828|Q
20240515|AAAU|722400|121|1765673|B,Q,N
20240515|AACG|1429|0|6392|Q,N
20240515|AACI|180|0|180|N
20240515|AACT/WS|500|0|700|Q
20240515|AADI|17016|0|38973|Q,N
20240515|AADR|111|0|2066|Q
20240515|AAGR|3223|49|16990|Q
20240515|AAL|5749028|23372|13405969|B,Q,N
20240515|AAMC|71|0|557|Q,N
20240515|AAME|219|0|619|Q
20240515|AAN|14648|0|38339|Q,N
20240515|AAOI|286378|458|605158|B,Q,N
20240515|AAON|198676|144|345261|B,Q,N
20240515|AAP|280765|449|509264|B,Q,N
20240515|AAPB|43425|0|93343|B,Q,N
20240515|AAPD|21031|1889|70797|B,Q,N
20240515|AAPL|7895503|66905|23069891|B,Q,N
20240515|AAPR|52243|0|54073|Q
20240515|AAPU|78318|192|223341|B,Q,N
20240515|AAPX|3243|0|5946|B,Q,N
20240515|AAPY|501|0|578|Q
20240515|AAT|17817|0|32098|Q,N
20240515|AAXJ|56795|8|73209|Q,N
20240515|AB|45511|76|198953|B,Q,N
20240515|ABAT|54402|1601|136089|B,Q,N
20240515|ABBV|949680|1684|1538864|B,Q,N
20240515|ABCB|31932|158|46732|Q,N
20240515|ABCL|289028|671|401389|B,Q,N
20240515|ABCS|200|0|1400|Q
20240515|ABEO|106564|1548|536781|B,Q,N
20240515|ABEQ|117|0|5639|Q
20240515|ABEV|3393808|9470|6451846|B,Q,N
20240515|ABG|29067|60|38718|B,Q,N
20240515|ABIO|68746|1990|109864|Q,N
20240515|ABL|1426|324|3422|Q,N
20240515|ABLLL|2334|0|7033|Q
20240515|ABLLW|800|800|43893|Q
20240515|ABLV|2649|560|4872|Q,N
20240515|ABM|40180|116|86549|Q,N
20240515|ABNB|674926|5130|1537572|B,Q,N
20240515|ABOS|42570|1018|88365|B,Q,N
20240515|ABR|1734970|13762|2844804|B,Q,N
20240515|ABRpD|1019|0|3591|Q
20240515|ABRpE|418|0|2161|Q
20240515|ABRpF|2356|87|3702|Q,N
20240515|ABSI|76748|3874|174387|Q,N
20240515|ABT|563499|3100|2024571|B,Q,N
20240515|ABTS|2572|250|7870|Q
20240515|ABUS|57117|482|167851|B,Q,N
20240515|ABVC|113948|74|182372|Q,N
20240515|ABVX|7021|0|140940|Q,N
20240515|AC|606|0|7143|Q
20240515|ACA|17021|0|38747|B,Q,N
20240515|ACAD|188455|1284|787124|B,Q,N
20240515|ACB|632676|69334|1234243|B,Q,N
20240515|ACCD|57551|0|97891|B,Q,N
20240515|ACCO|54333|0|113856|B,Q,N
20240515|ACDC|326881|0|581818|Q,N
20240515|ACEL|87186|0|179933|Q,N
20240515|ACES|94505|34|151522|Q,N
20240515|ACET|242925|3373|1311923|B,Q,N
20240515|ACGL|93896|73|339656|B,Q,N
20240515|ACGLN|3911|0|13310|Q
20240515|ACGLO|5155|730|14594|Q,N
20240515|ACHC|190307|0|399250|B,Q,N
20240515|ACHL|136|0|7761|Q,N
20240515|ACHR|1170452|17829|1579938|B,Q,N
20240515|ACHR/WS|5374|900|6734|Q
20240515|ACHV|37151|45|112998|B,Q,N
20240515|ACI|83578|58|255681|B,Q,N
20240515|ACIC|120895|419|185773|B,Q,N
20240515|ACIO|29069|0|65221|Q,N
20240515|ACIU|173051|5435|554527|B,Q,N
20240515|ACIW|60734|0|125474|B,Q,N
20240515|ACLS|41680|0|101569|B,Q,N
20240515|ACLX|202962|0|258721|B,Q,N
20240515|ACM|119950|0|203952|B,Q,N
20240515|ACMR|330080|3171|595475|B,Q,N
20240515|ACN|645658|260|1559739|B,Q,N
20240515|ACNB|753|0|2792|Q,N
20240515|ACNT|714|0|1024|Q
20240515|ACON|72778|100|208821|Q,N
20240515|ACONW|200|0|474|Q
20240515|ACP|130209|200|237199|Q,N
20240515|ACPpA|4|0|191|Q
20240515|ACR|932|0|3126|Q
20240515|ACRE|137474|464|241199|Q,N
20240515|ACRpC|1030|0|1422|B,Q,N
20240515|ACRpD|331|0|623|Q
20240515|ACRS|89334|101|318995|Q,N
20240515|ACRV|7926|0|13203|B,Q,N
20240515|ACSI|2|0|4|Q
20240515|ACST|613|0|10635|Q
20240515|ACT|43988|0|82948|Q,N
20240515|ACTG|57191|0|174608|Q,N
20240515|ACTV|3661|0|4656|Q
20240515|ACU|3430|0|5711|Q,N
20240515|ACV|5864|200|11996|Q,N
20240515|ACVA|315166|111769|723627|B,Q,N
20240515|ACVF|2730|0|3478|Q,N
20240515|ACWI|208575|2531|578438|B,Q,N
