Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200504|A|218911|24794|320646|B,Q,N
20200504|AA|975329|27997|2597901|B,Q,N
20200504|AAAU|157848|0|216884|B,Q,N
20200504|AACG|4335|0|8584|Q,N
20200504|AADR|212|0|1591|Q
20200504|AAL|36880076|2049249|60058452|B,Q,N
20200504|AAMC|4136|317|8577|Q,N
20200504|AAME|231|0|356|Q,N
20200504|AAN|78154|1241|130972|B,Q,N
20200504|AAOI|106274|1699|175939|B,Q,N
20200504|AAON|38672|1045|82023|Q,N
20200504|AAP|51358|400|119747|B,Q,N
20200504|AAPL|6183189|65091|15787352|B,Q,N
20200504|AAT|32042|848|74792|Q,N
20200504|AAU|104239|34|164038|Q,N
20200504|AAWW|106035|200|219450|B,Q,N
20200504|AAXJ|74090|0|106250|B,Q,N
20200504|AAXN|210504|659|267301|B,Q,N
20200504|AB|44928|198|94002|B,Q,N
20200504|ABB|193408|532|408480|B,Q,N
20200504|ABBV|1195259|2101|2216615|B,Q,N
20200504|ABC|151262|17526|359428|B,Q,N
20200504|ABCB|45932|26|69285|Q,N
20200504|ABEO|203246|7971|386146|B,Q,N
20200504|ABEQ|35|0|235|Q
20200504|ABEV|3982544|6465|7430026|B,Q,N
20200504|ABG|30849|1093|60377|Q,N
20200504|ABIO|7001|27|9315|Q,N
20200504|ABM|48723|96|128824|B,Q,N
20200504|ABMD|105186|1610|152975|Q,N
20200504|ABR|379037|2602|636455|B,Q,N
20200504|ABRpA|1005|0|2005|Q
20200504|ABRpB|2265|0|3465|Q,N
20200504|ABRpC|2016|150|3998|Q,N
20200504|ABT|810499|12723|1827687|B,Q,N
20200504|ABTX|8084|0|11999|Q,N
20200504|ABUS|236696|25858|486569|B,Q,N
20200504|AC|2029|101|3293|Q,N
20200504|ACA|91368|1595|156867|Q,N
20200504|ACAD|82734|550|255647|B,Q,N
20200504|ACAM|7500|0|7501|Q,N
20200504|ACB|2372545|17635|7419956|B,Q,N
20200504|ACBI|6323|0|10496|Q,N
20200504|ACC|99044|1940|207334|Q,N
20200504|ACCO|69665|6900|181531|B,Q,N
20200504|ACEL|32804|4894|296425|Q,N
20200504|ACER|19870|91|29941|Q,N
20200504|ACES|9024|0|20752|Q,N
20200504|ACGL|237106|104|526208|B,Q,N
20200504|ACGLO|4169|0|9007|Q,N
20200504|ACGLP|3639|0|7972|Q,N
20200504|ACH|6044|0|12611|Q,N
20200504|ACHC|94807|7|128404|B,Q,N
20200504|ACHV|200472|9922|403327|Q,N
20200504|ACIA|205410|1843|259761|B,Q,N
20200504|ACIO|5609|0|5647|Q,N
20200504|ACIU|20433|543|27959|Q,N
20200504|ACIW|32047|0|100637|Q,N
20200504|ACLS|11657|0|29329|Q,N
20200504|ACM|119521|432|373882|B,Q,N
20200504|ACMR|43332|2278|63870|B,Q,N
20200504|ACN|240615|424|434672|B,Q,N
20200504|ACNB|4960|522|9835|B,Q,N
20200504|ACOR|382701|0|1170701|B,Q,N
20200504|ACP|48025|1364|74026|Q,N
20200504|ACRE|115911|3186|197372|Q,N
20200504|ACRS|34206|0|127652|B,Q,N
20200504|ACRX|164996|30784|425314|B,Q,N
20200504|ACST|206356|0|340576|Q,N
20200504|ACT|720|0|2094|Q,N
20200504|ACTG|6405|0|22563|B,Q,N
20200504|ACTT|1803|0|103303|Q
20200504|ACTTW|1500|0|1500|Q
20200504|ACU|3728|500|5432|Q,N
20200504|ACV|18286|700|29833|B,Q,N
20200504|ACWF|549|0|6312|Q,N
20200504|ACWI|100308|115|613724|B,Q,N
20200504|ACWV|211879|109|335839|Q,N
20200504|ACWX|162781|16600|640953|Q,N
20200504|ACY|9385|709|15927|B,Q,N
20200504|ADAP|69242|2090|320471|B,Q,N
20200504|ADBE|299347|4769|626241|B,Q,N
20200504|ADC|20915|602|44572|Q,N
20200504|ADES|17695|200|34857|Q,N
20200504|ADI|200008|5600|531326|B,Q,N
20200504|ADIL|1409|15|6265|Q,N
20200504|ADM|328289|3605|749440|B,Q,N
20200504|ADMA|362212|3771|657295|B,Q,N
20200504|ADME|2729|0|5498|Q
20200504|ADMP|165851|1339|361383|Q,N
20200504|ADMS|26964|0|45743|B,Q,N
20200504|ADNT|103339|3449|228211|B,Q,N
20200504|ADP|519137|8472|812380|B,Q,N
20200504|ADPT|45681|100|93380|B,Q,N
20200504|ADRE|378|0|6727|Q,N
20200504|ADRO|38667|0|75312|Q,N
20200504|ADS|198013|18047|467899|B,Q,N
20200504|ADSK|142289|618|363376|B,Q,N
20200504|ADSW|159249|100|212871|Q,N
20200504|ADT|125076|1799|244974|Q,N
20200504|ADTN|41610|0|81556|B,Q,N
20200504|ADUS|27279|1629|64561|B,Q,N
20200504|ADVM|236558|3473|477297|B,Q,N
20200504|ADX|25678|676|99961|B,Q,N
20200504|ADXS|165763|10960|315671|Q,N
20200504|AE|2592|148|5016|Q,N
20200504|AEB|1915|310|4790|Q,N
20200504|AEE|111984|100|202077|B,Q,N
20200504|AEF|3702|0|21054|B,Q
20200504|AEFC|9764|736|31035|Q,N
20200504|AEG|201795|0|465120|Q,N
