Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20230213|A|150742|29|258752|B,Q,N
20230213|AA|630086|1778|1498761|B,Q,N
20230213|AAAU|206005|215|588745|Q,N
20230213|AAC|607|0|1625|Q,N
20230213|AACG|6511|1002|8181|Q,N
20230213|AACI|2198|0|4206|Q
20230213|AADI|12233|50|26943|Q,N
20230213|AADR|73|0|201|Q
20230213|AAIC|17611|13|69407|B,Q,N
20230213|AAICpB|5|0|135|Q
20230213|AAICpC|66|0|66|Q,N
20230213|AAIN|1800|0|1800|Q
20230213|AAL|3300012|26419|5672920|B,Q,N
20230213|AAMC|1604|0|2325|B,Q,N
20230213|AAME|28|10|582|Q,N
20230213|AAMpA|2009|0|8306|Q
20230213|AAMpB|4060|1000|11067|Q,N
20230213|AAN|22459|0|36509|Q,N
20230213|AAOI|10994|332|66974|B,Q,N
20230213|AAON|13822|32|45776|Q,N
20230213|AAP|120488|20|208292|B,Q,N
20230213|AAPB|581|0|2475|Q,N
20230213|AAPD|26042|6|58272|Q,N
20230213|AAPL|14943119|106132|25125689|B,Q,N
20230213|AAPU|11827|0|65850|B,Q,N
20230213|AAT|58557|0|173571|Q,N
20230213|AAU|27318|0|77971|Q,N
20230213|AAWW|15699|22|81480|Q,N
20230213|AAXJ|34592|0|114341|B,Q,N
20230213|AB|128266|3634|214177|B,Q,N
20230213|ABB|73016|514|159088|B,Q,N
20230213|ABBV|679667|5225|1463995|B,Q,N
20230213|ABC|218046|626|383965|B,Q,N
20230213|ABCB|26148|329|58681|Q,N
20230213|ABCL|227845|1400|434036|Q,N
20230213|ABCM|32260|0|71925|Q,N
20230213|ABEO|30663|51|53513|Q,N
20230213|ABEQ|615|0|753|Q
20230213|ABEV|1100257|1962|2993095|B,Q,N
20230213|ABG|18149|36|38820|B,Q,N
20230213|ABIO|4725|0|22792|B,Q,N
20230213|ABM|45840|702|54239|B,Q,N
20230213|ABNB|2272145|15981|3352671|B,Q,N
20230213|ABOS|5754|189|22158|Q,N
20230213|ABR|567714|1126|813361|B,Q,N
20230213|ABRpD|982|0|3355|Q,N
20230213|ABRpE|2308|0|6125|Q,N
20230213|ABRpF|3539|1|5870|Q,N
20230213|ABSI|108817|25923|202307|Q,N
20230213|ABST|4212|0|12808|Q,N
20230213|ABT|481591|3953|1098355|B,Q,N
20230213|ABUS|57957|0|215065|Q,N
20230213|ABVC|15273|0|48822|Q,N
20230213|AC|76|0|226|Q,N
20230213|ACA|9335|418|13876|Q,N
20230213|ACABW|103|0|103|Q
20230213|ACAC|627|0|43629|Q,N
20230213|ACAD|41226|636|102833|Q,N
20230213|ACAXW|45|0|45|Q
20230213|ACB|2332026|26146|4017677|B,Q,N
20230213|ACCD|62382|86|162372|Q,N
20230213|ACCO|23544|794|123879|Q,N
20230213|ACDC|42102|735|101104|B,Q,N
20230213|ACEL|26140|0|46510|Q,N
20230213|ACER|20414|283|38377|B,Q,N
20230213|ACES|5298|0|26757|Q,N
20230213|ACET|36470|0|56778|Q,N
20230213|ACGL|163339|411|853508|B,Q,N
20230213|ACGLN|4281|0|13410|Q,N
20230213|ACGLO|4330|0|6950|Q
20230213|ACGN|7760|0|14121|Q,N
20230213|ACHC|49029|198|121721|Q,N
20230213|ACHL|5388|0|18644|B,Q,N
20230213|ACHR|290055|670|444271|Q,N
20230213|ACHR/WS|1300|0|3216|Q,N
20230213|ACHV|40944|0|55316|Q,N
20230213|ACI|146222|8490|344281|B,Q,N
20230213|ACIO|45569|0|48029|Q,N
20230213|ACIU|2215|0|6049|Q,N
20230213|ACIW|40563|172|82907|Q,N
20230213|ACLS|155942|1865|351741|B,Q,N
20230213|ACLX|60766|1|90636|B,Q,N
20230213|ACM|129495|0|356694|Q,N
20230213|ACMR|118182|3686|311954|B,Q,N
20230213|ACN|174023|9|384242|B,Q,N
20230213|ACNB|906|0|1857|Q
20230213|ACNT|2|0|39|Q
20230213|ACON|41604|4243|73858|B,Q,N
20230213|ACOR|11609|90|45264|Q,N
20230213|ACP|55103|0|89818|B,Q,N
20230213|ACPpA|201|0|617|Q
20230213|ACR|687|0|1380|Q
20230213|ACRE|102192|106|148644|Q,N
20230213|ACRO|116|0|119|Q
20230213|ACRpC|978|0|2054|Q,N
20230213|ACRpD|320|0|938|Q,N
20230213|ACRS|43482|0|262906|B,Q,N
20230213|ACRV|6334|7|13222|Q,N
20230213|ACRX|52593|5|71545|Q,N
20230213|ACST|37117|40|133499|Q,N
20230213|ACT|10462|0|41545|Q,N
20230213|ACTG|10966|0|25066|Q,N
20230213|ACTV|1147|0|4607|Q,N
20230213|ACU|453|0|3478|Q,N
20230213|ACV|5184|0|14734|B,Q,N
20230213|ACVA|140189|0|517779|B,Q,N
20230213|ACVF|580|0|721|Q
20230213|ACWF|61|0|321|Q
20230213|ACWI|858725|1827|1570226|Q,N
20230213|ACWV|15779|0|64439|Q,N
20230213|ACWX|129008|8900|392534|B,Q,N
20230213|ACXP|9008|0|15532|Q,N
20230213|ADAG|1752|0|13328|Q
20230213|ADAL|5|0|5|Q
20230213|ADAP|57233|0|240522|B,Q,N
20230213|ADBE|247295|1791|512192|B,Q,N
20230213|ADC|110112|0|223088|B,Q,N
20230213|ADCpA|109|0|2017|Q,N
20230213|ADCT|33838|464|83279|Q,N
20230213|ADD|22196|130|70377|B,Q,N
20230213|ADEA|30560|624|51346|Q,N
20230213|ADER|952|0|1975|Q,N
20230213|ADERW|14202|0|14202|Q,N
20230213|ADES|11433|25|27399|Q,N
20230213|ADFI|89|0|89|Q
20230213|ADI|520554|432|1018856|B,Q,N
20230213|ADIL|4014|9|62126|Q,N
20230213|ADM|265026|1015|962404|B,Q,N
20230213|ADMA|134002|0|494397|Q,N
20230213|ADME|16525|0|20388|Q
20230213|ADMP|418989|2488|832962|Q,N
20230213|ADN|85595|117|170727|B,Q,N
20230213|ADNT|91995|416|249427|Q,N
20230213|ADNWW|7283|0|13230|Q,N
20230213|ADP|137519|1456|548560|B,Q,N
20230213|ADPT|150641|0|195603|B,Q,N
20230213|ADPV|53699|0|56047|Q,N
20230213|ADRE|863|0|57679|Q,N
20230213|ADRT|5|0|10|N
20230213|ADSE|1011|0|5412|Q,N
20230213|ADSEW|293|0|2293|Q,N
20230213|ADSK|142841|998|257162|B,Q,N
20230213|ADT|225105|0|289135|Q,N
20230213|ADTH|7056|0|11566|Q,N
20230213|ADTHW|110|0|1910|Q
20230213|ADTN|37110|0|90089|Q,N
20230213|ADTX|11216|600|22793|Q,N
20230213|ADUS|15639|0|18750|Q,N
20230213|ADV|222220|323|303559|Q,N
20230213|ADVM|14704|0|33869|Q,N
20230213|ADX|24841|0|70553|B,Q,N
20230213|ADXN|55093|13495|134037|Q,N
20230213|AE|11909|0|33375|B,Q,N
20230213|AEE|122472|133|190211|Q,N
20230213|AEF|1264|0|7709|Q,N
20230213|AEFC|3483|0|17823|Q
20230213|AEG|95726|2953|411469|B,Q,N
20230213|AEHA|5556|308|24841|Q,N
20230213|AEHAW|22360|59|25660|Q,N
20230213|AEHL|32873|2324|49963|Q,N
20230213|AEHR|182060|310|471359|B,Q,N
20230213|AEI|15152|5|42906|B,Q,N
20230213|AEIS|17685|0|25515|Q,N
20230213|AEL|38317|605|132058|B,Q,N
20230213|AELpA|1831|0|3798|Q,N
20230213|AELpB|4177|0|8095|Q,N
20230213|AEM|108137|0|250695|B,Q,N
20230213|AEMB|150|0|150|Q
20230213|AEMD|38143|0|62991|Q,N
20230213|AENZ|2442|9|3635|Q,N
20230213|AEO|284174|1816|531369|B,Q,N
20230213|AEP|294739|1322|663381|B,Q,N
20230213|AEPPZ|879|0|186132|Q,N
20230213|AER|48473|815|165815|B,Q,N
20230213|AES|280440|874|552901|B,Q,N
20230213|AESC|1918|0|13545|Q,N
20230213|AESR|5093|0|5911|Q
20230213|AEVA|184317|1943|421835|Q,N
20230213|AEY|270|0|4606|Q,N
20230213|AEYE|9627|119|16644|B,Q,N
20230213|AEZS|3059|64|5680|Q,N
20230213|AFB|18238|0|34030|Q,N
20230213|AFBI|500|0|500|N
20230213|AFCG|11653|65|23695|B,Q,N
20230213|AFG|66285|0|102688|B,Q,N
20230213|AFGB|1930|0|8516|Q,N
20230213|AFGC|1109|56|2969|Q
20230213|AFGD|752|0|1936|Q,N
20230213|AFGE|135|0|170|Q
20230213|AFIB|22974|10|34709|Q,N
20230213|AFIF|27322|0|42100|Q,N
20230213|AFK|5462|0|11738|Q,N
20230213|AFL|394309|4907|585953|B,Q,N
20230213|AFLG|405|0|814|N
20230213|AFMD|240722|20305|384703|B,Q,N
20230213|AFRI|2439|0|15150|Q,N
20230213|AFRIW|200|0|1900|Q
20230213|AFRM|6398565|262989|9720231|B,Q,N
20230213|AFT|11257|0|21267|Q,N
20230213|AFTY|137|0|137|Q
20230213|AFYA|19287|6|55738|Q,N
20230213|AG|715833|4200|1733376|B,Q,N
20230213|AGAC|2257|0|2291|Q,N
20230213|AGAE|59|0|4496|Q,N
20230213|AGBA|1300|0|1437|B,Q
20230213|AGCO|115237|8|181868|Q,N
20230213|AGD|7917|950|45129|B,Q,N
20230213|AGE|1903|0|4457|Q
20230213|AGEN|490768|21028|680509|B,Q,N
20230213|AGFS|353|53|13609|Q
20230213|AGFY|88656|5780|217440|Q,N
20230213|AGG|3346223|401|4185662|Q,N
20230213|AGGR|402|0|504|Q
20230213|AGGY|26101|0|57229|Q,N
20230213|AGI|372683|373|1042141|B,Q,N
20230213|AGIL|750|0|3440|Q
20230213|AGIO|24344|738|43078|Q,N
20230213|AGL|239037|416|560349|B,Q,N
20230213|AGLE|36589|0|98456|Q,N
20230213|AGM|5527|0|8325|B,Q,N
20230213|AGM/A|9|0|13|Q
20230213|AGMH|8304|0|8707|B,Q,N
20230213|AGMpC|2351|0|2360|N
20230213|AGMpD|200|0|1039|Q
20230213|AGMpF|1882|0|5983|Q,N
20230213|AGNC|2635451|18512|4896580|B,Q,N
20230213|AGNCL|8903|0|16571|Q,N
20230213|AGNCM|2542|34|9531|Q,N
20230213|AGNCN|4494|0|9380|Q,N
20230213|AGNCO|10189|230|39089|Q,N
20230213|AGNCP|6669|0|12296|Q,N
20230213|AGNG|1164|0|2922|Q
20230213|AGO|20107|1262|63092|Q,N
20230213|AGOX|1816|0|10086|Q,N
20230213|AGQ|79902|178|213530|B,Q,N
20230213|AGR|21975|153|71670|Q,N
20230213|AGRI|12925|0|29816|Q,N
20230213|AGRIW|7|0|7|Q
20230213|AGRO|131415|0|203451|B,Q,N
20230213|AGRX|68754|310|133423|Q,N
20230213|AGS|18968|0|254967|Q,N
20230213|AGTI|26050|0|30471|Q,N
20230213|AGX|5822|0|8212|Q,N
20230213|AGYS|13429|0|34377|B,Q,N
20230213|AGZ|8199|0|14844|Q,N
20230213|AGZD|1392|0|28242|Q
20230213|AHCO|110073|226|166531|Q,N
20230213|AHG|412|0|1944|Q,N
20230213|AHH|28586|22|39144|Q,N
20230213|AHHpA|311|0|2603|Q
20230213|AHHX|1|1|1163|Q
20230213|AHI|2576|300|11822|Q,N
20230213|AHLpC|2968|0|4506|Q,N
20230213|AHLpD|1854|0|3981|Q,N
20230213|AHLpE|3217|0|5673|Q,N
20230213|AHRN|132|0|132|Q
20230213|AHT|41803|2904|77109|B,Q,N
20230213|AHTpF|271|0|291|Q,N
20230213|AHTpG|100|0|262|Q
20230213|AHTpI|2|0|121|Q
20230213|AHYB|189|0|211|Q
20230213|AI|7055334|105710|12273308|B,Q,N
20230213|AIA|336738|0|424048|Q,N
20230213|AIB|1|0|701|Q
20230213|AIC|700|0|743|Q,N
20230213|AIEQ|5328|125|18947|B,Q,N
20230213|AIF|6706|39|26493|Q,N
20230213|AIG|278812|971|886928|B,Q,N
20230213|AIGpA|13375|0|24037|Q,N
20230213|AIH|246|0|18533|Q
20230213|AIHS|6572|355|16113|Q,N
20230213|AILV|1|0|1|N
20230213|AIM|19839|6|58356|Q,N
20230213|AIMC|50338|78|386601|Q,N
20230213|AIMD|20|0|54|Q
20230213|AIN|14603|8|33218|B,Q,N
20230213|AINC|107|5|476|Q
20230213|AIO|21306|130|45769|Q,N
20230213|AIP|3510|0|33229|Q,N
20230213|AIQ|12245|0|14347|B,Q,N
20230213|AIR|30671|400|34773|Q,N
20230213|AIRC|159614|62|321886|Q,N
20230213|AIRG|994|0|3192|Q
20230213|AIRI|974|1|4772|Q,N
20230213|AIRR|15542|0|26224|Q,N
20230213|AIRS|177414|0|236145|B,Q,N
20230213|AIRT|798|0|1080|Q,N
20230213|AIRTP|301|0|311|Q,N
20230213|AIT|13531|13|31324|B,Q,N
20230213|AIU|6070|0|11210|Q,N
20230213|AIV|43551|2|92998|Q,N
