Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20240830|A|297717|0|386031|B,Q,N
20240830|AA|341856|1931|1133351|B,Q,N
20240830|AAA|521|0|2437|Q
20240830|AAAU|494658|0|1093132|B,Q,N
20240830|AACG|5510|0|14367|Q,N
20240830|AACT|119|92|523|Q
20240830|AADI|15444|400|52966|B,Q,N
20240830|AAGR|39382|3300|61348|Q,N
20240830|AAL|4696344|98445|13232176|B,Q,N
20240830|AAMC|1655|0|5279|Q
20240830|AAME|348|0|803|Q
20240830|AAM/U|2|0|3|Q
20240830|AAN|33758|0|72120|Q,N
20240830|AAOI|763633|2453|1549952|B,Q,N
20240830|AAON|69140|105|98553|B,Q,N
20240830|AAP|590404|1067|1308785|B,Q,N
20240830|AAPB|21390|85|54181|Q,N
20240830|AAPD|50822|0|101486|B,Q,N
20240830|AAPL|6901978|85289|14558680|B,Q,N
20240830|AAPR|13|0|612|Q
20240830|AAPU|60090|277|295626|Q,N
20240830|AAPX|3183|0|11118|B,Q
20240830|AAPY|219|0|339|Q,N
20240830|AAT|25943|0|34805|Q,N
20240830|AAXJ|17466|8|26107|Q,N
20240830|AB|19558|364|90930|B,Q,N
20240830|ABAT|25698|732|156362|Q,N
20240830|ABBV|385648|1005|857354|B,Q,N
20240830|ABCB|46491|30|76635|Q,N
20240830|ABCL|571102|227084|4056999|Q,N
20240830|ABCS|1100|0|2000|Q
20240830|ABEO|35718|0|52535|B,Q,N
20240830|ABEQ|44|0|5925|Q
20240830|ABEV|5243441|6928|9483268|B,Q,N
20240830|ABG|60620|0|170362|Q,N
20240830|ABIO|56009|7362|143576|Q,N
20240830|ABL|8986|0|29310|Q,N
20240830|ABLLL|362|0|478|B,Q
20240830|ABLLW|1|0|4701|Q
20240830|ABM|76579|0|90212|Q,N
20240830|ABNB|573450|1128|1158272|B,Q,N
20240830|ABNY|3472|0|4777|Q,N
20240830|ABOS|44949|0|102863|Q,N
20240830|ABR|667876|763|1177824|B,Q,N
20240830|ABRpD|1220|0|5293|Q
20240830|ABRpE|619|0|718|Q
20240830|ABRpF|1356|0|4452|B,Q
20240830|ABSI|76767|100|182606|Q,N
20240830|ABT|583884|168|1054492|B,Q,N
20240830|ABTS|1496|300|4143|Q,N
20240830|ABUS|135956|0|233185|Q,N
20240830|ABVC|992|0|18764|Q,N
20240830|ABVE|9589|5185|31549|Q,N
20240830|ABVEW|1|1|570|Q
20240830|ABVX|16707|0|63669|B,Q,N
20240830|AC|245|0|364|Q
20240830|ACA|31261|0|68860|Q,N
20240830|ACAB|1890|0|2092|Q
20240830|ACABW|51121|0|54821|Q
20240830|ACAC|164|46|2707|Q
20240830|ACAD|86429|250|236511|B,Q,N
20240830|ACB|146622|7651|248278|B,Q,N
20240830|ACCD|81734|0|218717|Q,N
20240830|ACCO|31877|0|93677|B,Q,N
20240830|ACDC|76462|0|107442|B,Q,N
20240830|ACEL|24297|15|70532|B,Q,N
20240830|ACES|4967|0|32103|Q
20240830|ACET|57936|928|98317|B,Q,N
20240830|ACGL|287222|0|409961|B,Q,N
20240830|ACGLN|1918|0|7530|Q
20240830|ACGLO|1018|0|3661|Q,N
20240830|ACHC|205953|0|349716|B,Q,N
20240830|ACHL|1433|0|3371|Q
20240830|ACHR|3775538|303861|5294857|B,Q,N
20240830|ACHR/WS|1353|0|13856|Q
20240830|ACHV|38213|282|49837|B,Q,N
20240830|ACI|822626|800|2144405|B,Q,N
20240830|ACIC|17213|1372|62270|B,Q,N
20240830|ACIO|63811|0|81508|Q,N
20240830|ACIU|13411|0|22372|Q,N
20240830|ACIW|77812|2000|145885|B,Q,N
20240830|ACLS|51949|367|110538|B,Q,N
20240830|ACLX|53151|0|116817|B,Q,N
20240830|ACM|143740|56|323307|B,Q,N
20240830|ACMR|94086|245|265573|B,Q,N
20240830|ACN|229705|171|466419|B,Q,N
20240830|ACNB|5207|0|6290|Q,N
20240830|ACNT|151|0|777|Q
20240830|ACON|8581|0|41433|Q,N
20240830|ACONW|850|0|850|Q
20240830|ACP|194181|1520|413422|B,Q,N
20240830|ACPpA|4504|0|4512|Q
20240830|ACR|3207|0|18290|Q,N
20240830|ACRE|37209|398|128938|B,Q,N
20240830|ACRpC|377|0|1416|Q
20240830|ACRpD|543|0|1386|Q
20240830|ACRS|42378|7286|65580|B,Q,N
20240830|ACRV|42674|0|46829|Q,N
20240830|ACST|755|0|4830|Q,N
20240830|ACT|35085|0|48614|B,Q,N
20240830|ACTG|34682|49|57854|Q,N
20240830|ACTU|6791|0|13192|Q
20240830|ACTV|108|0|2718|Q
20240830|ACU|4411|37|7361|B,Q,N
20240830|ACV|7818|0|16205|B,Q
20240830|ACVA|138176|30592|415446|Q,N
20240830|ACVF|5260|24|6763|Q,N
20240830|ACWI|203265|10|362597|B,Q,N
20240830|ACWV|44897|0|123777|Q,N
20240830|ACWX|142919|0|413134|Q,N
20240830|ACXP|6618|0|18331|Q,N
20240830|ADAG|1368|0|2952|Q
20240830|ADAP|165621|0|453170|B,Q,N
20240830|ADBE|238902|79|513928|B,Q,N
20240830|ADC|346267|334|526330|B,Q,N
20240830|ADCpA|1076|0|3377|Q,N
20240830|ADCT|39686|15|85995|Q,N
20240830|ADD|207700|184|497355|B,Q,N
20240830|ADEA|46708|15|73797|B,Q,N
20240830|ADFI|8724|0|11767|Q
20240830|ADGM|5227|0|19203|B,Q,N
20240830|ADI|438605|463|639556|B,Q,N
20240830|ADIL|18881|0|33871|Q,N
20240830|ADM|278857|120|427079|B,Q,N
20240830|ADMA|306489|774|1200275|B,Q,N
20240830|ADME|10331|0|12546|Q
20240830|ADN|281|66|1113|Q,N
20240830|ADNT|75915|0|159293|Q,N
20240830|ADNWW|3142|42|5196|Q
20240830|ADP|171356|88|317148|B,Q,N
20240830|ADPT|153838|3459|236099|B,Q,N
20240830|ADPV|1425|0|1664|Q
20240830|ADRT|298|0|1611|Q,N
20240830|ADSE|26602|0|87710|Q,N
20240830|ADSEW|500|0|3300|Q
20240830|ADSK|667985|1106|1370112|B,Q,N
20240830|ADT|366325|2745|780562|B,Q,N
20240830|ADTN|25667|0|94965|Q,N
20240830|ADTX|112100|7113|166429|Q,N
20240830|ADUS|9165|0|23787|B,Q,N
20240830|ADV|77706|231|130948|Q,N
20240830|ADVM|26812|0|37341|Q,N
20240830|ADVWW|100|0|100|Q
20240830|ADX|35552|0|87866|Q,N
20240830|ADXN|11376|0|37484|B,Q
20240830|AE|14935|0|15718|Q,N
20240830|AEE|115979|0|351260|B,Q,N
20240830|AEF|2774|0|4180|Q
