Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20220502|A|229392|469|434111|B,Q,N
20220502|AA|754103|1610|2049992|B,Q,N
20220502|AAA|8|0|10|Q,N
20220502|AAAU|210800|0|644030|B,Q,N
20220502|AAC|391|0|64515|Q,N
20220502|AAC/U|1100|0|2200|Q
20220502|AAC/WS|5301|1100|13059|Q,N
20220502|AACG|577|0|3659|Q,N
20220502|AADI|21678|0|26718|Q,N
20220502|AADR|744|0|1418|Q,N
20220502|AAIC|58895|0|117854|Q,N
20220502|AAICpC|200|0|200|Q
20220502|AAIN|13|0|113|Q,N
20220502|AAL|7142447|16116|12084904|B,Q,N
20220502|AAMC|1182|0|1830|Q,N
20220502|AAME|7|0|610|B,Q
20220502|AAMpA|12928|0|21888|Q
20220502|AAMpB|5283|130|8421|Q,N
20220502|AAN|48384|17|73552|Q,N
20220502|AAOI|127418|10000|237815|Q,N
20220502|AAON|27461|0|40734|Q,N
20220502|AAP|86619|0|241202|B,Q,N
20220502|AAPL|21204728|140678|46149243|B,Q,N
20220502|AAQC|25000|0|33300|Q
20220502|AAT|22563|0|47696|Q,N
20220502|AATC|1668|0|4354|B,Q,N
20220502|AAU|94248|0|246278|Q,N
20220502|AAWW|61736|554|98862|B,Q,N
20220502|AAXJ|125328|800|318799|B,Q,N
20220502|AB|65957|190|304376|Q,N
20220502|ABB|105416|2806|437039|B,Q,N
20220502|ABBV|593038|34959|2404027|B,Q,N
20220502|ABC|179880|7044|455909|B,Q,N
20220502|ABCB|59592|500|99416|B,Q,N
20220502|ABCL|158511|50|381382|B,Q,N
20220502|ABCM|23334|0|44761|Q,N
20220502|ABEO|653627|0|1278766|B,Q,N
20220502|ABEQ|5164|0|8999|Q,N
20220502|ABEV|9861323|20406|15843036|B,Q,N
20220502|ABG|49912|6|93153|B,Q,N
20220502|ABIO|4361|0|22100|Q,N
20220502|ABM|60668|149|109001|B,Q,N
20220502|ABMD|47885|987|78069|B,Q,N
20220502|ABNB|707128|6076|2359966|B,Q,N
20220502|ABOS|30306|0|38028|Q,N
20220502|ABR|298571|1905|548156|B,Q,N
20220502|ABRpD|12670|0|25251|Q,N
20220502|ABRpE|6442|0|8850|Q,N
20220502|ABRpF|4428|0|11536|Q,N
20220502|ABSI|100986|0|130198|B,Q,N
20220502|ABST|13540|0|21032|Q,N
20220502|ABT|442322|16811|1288196|B,Q,N
20220502|ABTX|15159|3|20932|Q,N
20220502|ABUS|96475|25|524317|B,Q,N
20220502|ABVC|1279|0|2817|B,Q,N
20220502|AC|3429|0|8124|B,Q,N
20220502|ACA|51693|2|162723|B,Q,N
20220502|ACAD|293887|606|742483|Q,N
20220502|ACB|1610029|103|3221491|B,Q,N
20220502|ACBAW|5600|200|10700|Q,N
20220502|ACC|799617|477|1507122|B,Q,N
20220502|ACCD|4077612|137060|11984238|B,Q,N
20220502|ACCO|115667|0|214939|Q,N
20220502|ACEL|31238|0|69431|Q,N
20220502|ACER|77821|0|82159|Q,N
20220502|ACES|10246|0|47315|Q,N
20220502|ACET|179380|0|507363|B,Q,N
20220502|ACEV|30393|0|49458|B,Q,N
20220502|ACEVW|3710|10|11210|Q,N
20220502|ACGL|209973|199|636174|B,Q,N
20220502|ACGLN|7770|0|27423|Q,N
20220502|ACGLO|13698|0|20373|Q,N
20220502|ACH|8053|0|27928|Q,N
20220502|ACHC|154442|591|257520|B,Q,N
20220502|ACHL|20400|0|55598|Q,N
20220502|ACHR|327094|688|614843|B,Q,N
20220502|ACHR/WS|113|0|4110|Q,N
20220502|ACHV|16719|0|38930|Q,N
20220502|ACI|349024|230|824904|Q,N
20220502|ACII|100|0|513689|Q
20220502|ACIO|23621|0|55372|Q,N
20220502|ACIU|10253|0|26014|B,Q,N
20220502|ACIW|46206|18|111467|Q,N
20220502|ACLS|34812|4|71034|B,Q,N
20220502|ACLX|1211|0|2303|Q
20220502|ACM|63667|0|140614|B,Q,N
20220502|ACMR|36140|0|118583|Q,N
20220502|ACN|230073|530|548307|B,Q,N
20220502|ACNB|1408|0|7901|Q,N
20220502|ACON|88487|501|349524|Q,N
20220502|ACOR|4067|0|28283|Q,N
20220502|ACP|22228|0|100874|Q,N
20220502|ACPpA|1075|0|6880|Q
20220502|ACQR|740|0|17557|Q
20220502|ACQRU|800|0|800|Q
20220502|ACQRW|2050|0|3200|Q
20220502|ACR|197|0|3518|Q,N
20220502|ACRE|109539|823|293762|B,Q,N
20220502|ACRS|41364|0|116370|Q,N
20220502|ACRX|206618|0|322563|B,Q,N
20220502|ACRpC|3884|0|7390|Q,N
20220502|ACRpD|385|0|892|Q,N
20220502|ACSI|10|0|11|N
20220502|ACST|5205|0|15868|Q,N
20220502|ACT|15901|0|49950|B,Q,N
20220502|ACTD|1367|0|1790|Q,N
20220502|ACTDW|7|1|107|Q,N
20220502|ACTG|56180|1000|129996|B,Q,N
20220502|ACTV|2860|0|4174|Q,N
20220502|ACU|2413|0|3684|Q,N
20220502|ACV|11558|0|20550|Q,N
