Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20230613|A|272|0|641|B
20230613|AA|941|0|7987|B
20230613|AAAU|500|0|504|B
20230613|AAL|10849|0|16558|B
20230613|AAMC|917|0|1447|B
20230613|AAN|243|0|616|B
20230613|AAOI|1000|0|1575|B
20230613|AAON|752|0|1307|B
20230613|AAP|5624|0|13942|B
20230613|AAPD|3|0|62|B
20230613|AAPL|42831|0|76488|B
20230613|AAPU|33|0|68|B
20230613|AAT|1|0|117|B
20230613|ABBV|654|0|1107|B
20230613|ABC|16|0|57|B
20230613|ABCB|110|0|110|B
20230613|ABCL|781|0|1726|B
20230613|ABCM|654|0|734|B
20230613|ABEV|433|0|433|B
20230613|ABG|27|0|27|B
20230613|ABM|99|0|199|B
20230613|ABNB|4722|0|11137|B
20230613|ABOS|837|0|1783|B
20230613|ABR|2151|0|7051|B
20230613|ABSI|10|0|10|B
20230613|ABT|888|0|2622|B
20230613|ACA|200|0|200|B
20230613|ACAD|100|0|400|B
20230613|ACCD|330|0|332|B
20230613|ACEL|800|0|800|B
20230613|ACGL|428|0|428|B
20230613|ACGLO|20|0|20|B
20230613|ACHC|107|0|107|B
20230613|ACHL|1400|0|1400|B
20230613|ACHR|18654|0|27063|B
20230613|ACIU|150|0|150|B
20230613|ACIW|2|0|2|B
20230613|ACLS|998|0|1717|B
20230613|ACLX|100|0|102|B
20230613|ACM|951|0|2960|B
20230613|ACMR|300|0|300|B
20230613|ACN|6714|0|8110|B
20230613|ACOR|96|0|96|B
20230613|ACRE|1|0|21|B
20230613|ACRpD|400|0|400|B
20230613|ACRS|117|0|267|B
20230613|ACRX|1469|0|1943|B
20230613|ACSI|1|0|1|B
20230613|ACT|5|0|5|B
20230613|ACV|102|0|102|B
20230613|ACVA|204|0|204|B
20230613|ACWI|180|0|522|B
20230613|ADAG|20|0|511|B
20230613|ADAP|1919|0|2119|B
20230613|ADBE|13629|0|43750|B
20230613|ADC|45|0|55|B
20230613|ADCT|100|0|100|B
20230613|ADEA|5|0|5|B
20230613|ADI|1439|0|2074|B
20230613|ADM|545|0|1079|B
20230613|ADMP|300|0|800|B
20230613|ADN|3100|0|3100|B
20230613|ADNT|433|0|433|B
20230613|ADP|334|0|835|B
20230613|ADPT|128|0|228|B
20230613|ADSK|2458|0|2544|B
20230613|ADT|80|0|327|B
20230613|ADTN|100|0|100|B
20230613|ADUS|1|0|1|B
20230613|ADV|200|0|400|B
20230613|AEG|220|0|220|B
20230613|AEHR|1416|0|4152|B
20230613|AEIS|12|0|54|B
20230613|AEM|132|0|758|B
20230613|AEO|984|0|1008|B
20230613|AEP|162|0|162|B
20230613|AER|553|0|865|B
