Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20230725|A|179|0|437|B
20230725|AA|4478|0|14109|B
20230725|AAAU|35|0|375|B
20230725|AADI|402|0|402|B
20230725|AAL|45342|0|66171|B
20230725|AAMC|220|0|490|B
20230725|AAOI|18347|0|21897|B
20230725|AAON|25|0|575|B
20230725|AAP|517|0|1124|B
20230725|AAPL|37415|0|51629|B
20230725|AAPU|592|0|602|B
20230725|AAT|400|0|500|B
20230725|ABBV|137|0|1236|B
20230725|ABC|9|0|697|B
20230725|ABCB|1|0|975|B
20230725|ABCL|200|0|1550|B
20230725|ABEO|40|0|40|B
20230725|ABEV|2965|0|2965|B
20230725|ABG|285|0|333|B
20230725|ABM|200|0|290|B
20230725|ABNB|5557|0|10023|B
20230725|ABOS|11|0|312|B
20230725|ABR|2540|0|2850|B
20230725|ABT|1852|0|2120|B
20230725|ACAD|364|0|900|B
20230725|ACCD|9|0|9|B
20230725|ACDC|433|0|433|B
20230725|ACGL|634|0|893|B
20230725|ACHC|1|0|15|B
20230725|ACHL|3200|0|3200|B
20230725|ACHR|1141|0|1789|B
20230725|ACI|119|0|320|B
20230725|ACLS|358|0|663|B
20230725|ACM|7|0|18|B
20230725|ACMR|500|0|500|B
20230725|ACN|454|0|459|B
20230725|ACP|130|0|130|B
20230725|ACRS|727|0|827|B
20230725|ACRX|150|0|150|B
20230725|ACU|2|0|20|B
20230725|ACWI|1|0|1|B
20230725|ADBE|1829|0|3145|B
20230725|ADC|28|0|253|B
20230725|ADEA|114|0|127|B
20230725|ADES|44|0|534|B
20230725|ADI|1056|0|2143|B
20230725|ADM|1400|0|2868|B
20230725|ADNT|784|0|1004|B
20230725|ADP|179|0|260|B
20230725|ADSE|400|0|485|B
20230725|ADSK|175|0|419|B
20230725|ADTN|2|0|2|B
20230725|ADUS|10|0|10|B
20230725|ADX|200|0|200|B
20230725|AEHR|10100|0|22882|B
20230725|AEIS|26|0|92|B
20230725|AEL|92|0|92|B
20230725|AEM|600|0|850|B
20230725|AEMD|1000|0|8342|B
20230725|AEO|7800|0|7800|B
20230725|AEON|2368|0|6734|B
20230725|AEP|45|0|45|B
20230725|AER|10|0|26704|B
20230725|AES|108|0|108|B
20230725|AESI|2894|0|3438|B
20230725|AFCG|235|0|445|B
20230725|AFK|10|0|22|B
20230725|AFL|6|0|6|B
20230725|AFMD|2000|0|2000|B
20230725|AFRM|26119|0|69682|B
20230725|AG|600|0|5152|B
20230725|AGAE|100|0|100|B
20230725|AGBA|500|0|900|B
20230725|AGCO|34|0|102|B
20230725|AGEN|14137|0|14137|B
20230725|AGFY|115|0|215|B
20230725|AGG|802|0|827|B
20230725|AGI|402|0|4102|B
20230725|AGIL|3961|0|5462|B
20230725|AGL|40|0|40|B
20230725|AGM|55|0|671|B
20230725|AGNC|1115|0|13032|B
20230725|AGNCM|100|0|100|B
20230725|AGNCO|20|0|20|B
20230725|AGOX|8|0|19|B
20230725|AGRO|146|0|349|B
20230725|AHCO|500|0|520|B
20230725|AHT|897|0|1097|B
20230725|AHTpI|100|0|100|B
20230725|AI|116993|0|209973|B
20230725|AIG|2688|0|2787|B
20230725|AIP|1100|0|1999|B
20230725|AIR|7|0|134|B
20230725|AIXI|300|0|1200|B
20230725|AJG|16|0|91|B
20230725|AJRD|100|0|100|B
20230725|AKAM|485|0|635|B
20230725|AKAN|600|0|600|B
20230725|AKBA|26369|0|33729|B
20230725|AKLI|461|0|661|B
20230725|AKO/B|233|0|303|B
20230725|AKRO|43|0|143|B
20230725|AKTX|394|0|788|B
20230725|AKU|1000|0|1000|B
20230725|AL|2810|0|3235|B
20230725|ALB|595|0|1881|B
20230725|ALC|100|0|100|B
20230725|ALCO|174|0|419|B
20230725|ALG|298|0|298|B
20230725|ALGM|1179|0|1294|B
20230725|ALGN|1013|0|1658|B
20230725|ALGS|800|0|800|B
20230725|ALK|11090|0|16639|B
20230725|ALKS|9|0|515|B
20230725|ALL|20|0|224|B
20230725|ALLE|4|0|521|B
20230725|ALLO|181|0|481|B
20230725|ALLY|7800|0|35065|B
20230725|ALNY|714|0|714|B
20230725|ALRM|55|0|130|B
20230725|ALSN|1|0|1107|B
20230725|ALTO|1500|0|5253|B
20230725|ALTR|1|0|2|B
20230725|ALTY|1|0|1|B
20230725|ALV|1165|0|1742|B
20230725|ALVR|1400|0|1400|B
20230725|ALX|11|0|11|B
20230725|ALXO|915|700|915|B
20230725|ALZN|200|0|200|B
20230725|AM|500|0|828|B
20230725|AMAT|1752|0|4864|B
20230725|AMC|77898|0|166625|B
20230725|AMCR|225|0|325|B
20230725|AMD|120019|0|206311|B
20230725|AME|494|0|1274|B
20230725|AMG|4|0|4|B
20230725|AMGN|392|0|899|B
20230725|AMK|27|0|150|B
20230725|AMKR|600|0|2900|B
20230725|AMLI|4674|0|4974|B
20230725|AMLX|108|0|179|B
20230725|AMN|3698|0|4052|B
20230725|AMNB|495|0|845|B
20230725|AMP|9|0|36|B
20230725|AMPH|100|0|100|B
20230725|AMPS|437|0|437|B
20230725|AMPX|102|0|102|B
20230725|AMPY|342|0|442|B
20230725|AMR|640|0|752|B
20230725|AMRC|19|0|19|B
20230725|AMRK|71|0|1163|B
20230725|AMRN|450|0|850|B
20230725|AMRS|5321|0|5321|B
20230725|AMSWA|100|0|1999|B
20230725|AMT|443|0|1029|B
20230725|AMTX|100|0|800|B
20230725|AMWL|10|0|110|B
20230725|AMZA|198|0|198|B
20230725|AMZD|5|0|5|B
20230725|AMZN|30688|0|97097|B
20230725|AMZY|503|0|503|B
20230725|AN|1493|0|1629|B
20230725|ANET|1050|0|2085|B
20230725|ANF|1678|0|1793|B
20230725|ANGI|1|0|1|B
20230725|ANIX|140|0|140|B
20230725|ANSS|59|0|72|B
20230725|ANTX|2|0|2|B
20230725|AOA|50|0|50|B
20230725|AON|124|0|141|B
20230725|AOSL|330|0|830|B
20230725|APA|231|0|1188|B
20230725|APAM|75|0|119|B
20230725|APD|184|0|199|B
20230725|APE|99766|0|264858|B
20230725|APEI|216|0|1211|B
20230725|APGE|200|0|200|B
20230725|API|100|0|1000|B
20230725|APLD|57858|0|96478|B
20230725|APLM|5|0|5|B
20230725|APLS|2099|0|7723|B
20230725|APLY|1359|0|1359|B
20230725|APO|40|0|240|B
20230725|APOG|1|0|101|B
20230725|APP|9|0|9|B
20230725|APPH|58694|0|84722|B
20230725|APTM|8|0|8|B
20230725|APTV|90|0|475|B
20230725|APVO|6500|0|7100|B
20230725|APYX|300|0|300|B
20230725|AQN|410|0|2744|B
20230725|AQNA|200|0|200|B
20230725|AR|971|0|3471|B
20230725|ARC|52|0|52|B
20230725|ARCB|333|0|333|B
20230725|ARCC|4479|0|6623|B
20230725|ARCH|51|0|375|B
20230725|ARCT|851|0|1071|B
20230725|ARDX|500|0|700|B
20230725|ARE|323|0|619|B
20230725|AREC|1198|0|1198|B
20230725|ARES|63|0|63|B
20230725|ARGT|43|0|43|B
20230725|ARHS|49|0|49|B
20230725|ARKF|1022|0|1122|B
20230725|ARKG|100|0|100|B
20230725|ARKK|30911|0|41656|B
20230725|ARKO|10|0|10|B
20230725|ARKW|202|0|302|B
20230725|ARKX|100|0|100|B
20230725|ARL|50|0|50|B
20230725|ARLO|273|0|273|B
20230725|ARLP|1700|0|1700|B
20230725|ARMK|82|0|138|B
20230725|ARMP|1247|0|2563|B
20230725|AROC|345|0|345|B
20230725|AROW|3|0|3|B
20230725|ARQQ|2625|0|4487|B
20230725|ARR|2773|0|7265|B
20230725|ARRY|472|0|1229|B
20230725|ARVL|200|0|200|B
20230725|ARW|615|0|615|B
20230725|ARWR|315|0|321|B
20230725|ASAI|200|0|200|B
20230725|ASAN|943|0|3800|B
20230725|ASB|300|0|327|B
20230725|ASGN|394|0|394|B
20230725|ASHR|5120|0|5220|B
20230725|ASLE|400|0|400|B
20230725|ASML|603|0|1227|B
20230725|ASO|570|0|1896|B
20230725|ASPN|50|0|50|B
20230725|ASRT|2217|0|2417|B
20230725|ASTL|100|0|4930|B
20230725|ASTR|300|0|650|B
20230725|ASTS|11113|0|13422|B
20230725|ASUR|76|0|76|B
20230725|ASX|621|0|5838|B
20230725|ATAI|500|0|2100|B
20230725|ATAT|714|0|1787|B
20230725|ATCOpD|66|0|66|B
20230725|ATEC|400|0|410|B
20230725|ATEN|30|0|730|B
20230725|ATEX|560|0|560|B
20230725|ATGE|100|0|168|B
20230725|ATHA|391|0|3791|B
20230725|ATHM|2020|0|2520|B
20230725|ATHpC|100|0|100|B
20230725|ATHpE|200|0|200|B
20230725|ATI|310|0|452|B
20230725|ATIP|300|0|700|B
20230725|ATKR|141|0|166|B
20230725|ATLX|33|0|33|B
20230725|ATMU|190|0|591|B
20230725|ATO|100|0|900|B
20230725|ATOM|3|0|303|B
20230725|ATR|208|0|208|B
20230725|ATSG|100|0|101|B
20230725|ATUS|711|0|1861|B
20230725|ATVI|1000|0|5001|B
20230725|ATXI|100|0|100|B
20230725|ATXS|1300|0|1300|B
20230725|AUB|5637|0|9969|B
20230725|AUDC|100|0|100|B
20230725|AUGX|100|0|308|B
20230725|AUR|2900|0|8321|B
20230725|AURC|26560|0|48750|B
20230725|AVA|400|0|427|B
