Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20250317|A|1213|0|1599|B
20250317|AA|10762|0|23510|B
20250317|AAAU|240|0|541|B
20250317|AADR|51|0|51|B
20250317|AAL|79443|0|134276|B
20250317|AAMI|30|0|71|B
20250317|AAOI|29373|0|49626|B
20250317|AAON|219|0|501|B
20250317|AAP|1871|0|2212|B
20250317|AAPD|190|0|9490|B
20250317|AAPL|100773|0|197064|B
20250317|AAPU|3580|0|3990|B
20250317|AAPW|2|0|2|B
20250317|AARD|30|0|30|B
20250317|AAXJ|1202|0|1203|B
20250317|AB|1|0|1|B
20250317|ABBV|1960|0|3124|B
20250317|ABCL|3699|0|7691|B
20250317|ABEV|41513|0|44789|B
20250317|ABL|674|0|674|B
20250317|ABM|50|0|54|B
20250317|ABNB|5669|0|12618|B
20250317|ABNY|212|0|212|B
20250317|ABR|5531|0|6152|B
20250317|ABRpE|15|0|15|B
20250317|ABRpF|100|0|100|B
20250317|ABSI|808|0|1755|B
20250317|ABT|2922|0|4585|B
20250317|ABTS|10|0|79|B
20250317|ABUS|165|0|518|B
20250317|ABVE|2028|0|2028|B
20250317|ABVX|200|0|220|B
20250317|ACA|15|0|16|B
20250317|ACAD|163|0|173|B
20250317|ACB|915|0|916|B
20250317|ACEL|300|0|300|B
20250317|ACGL|1084|0|1720|B
20250317|ACHR|17646|0|55646|B
20250317|ACI|3164|0|4929|B
20250317|ACIC|100|0|109|B
20250317|ACIW|43|0|269|B
20250317|ACLS|444|0|903|B
20250317|ACLX|2|0|3|B
20250317|ACM|295|0|298|B
20250317|ACMR|5776|0|8678|B
20250317|ACN|1611|0|2656|B
20250317|ACNT|600|0|600|B
20250317|ACON|33475|16541|56791|B
20250317|ACR|5|0|6|B
20250317|ACRS|1900|0|10200|B
20250317|ACTG|1737|0|1738|B
20250317|ACVA|20|0|181|B
20250317|ACWI|20|0|548|B
20250317|ADBE|5482|0|11404|B
20250317|ADC|192|0|262|B
20250317|ADI|1501|0|3335|B
20250317|ADM|827|0|4591|B
20250317|ADMA|3543|0|7617|B
20250317|ADN|4|0|4|B
20250317|ADNT|1400|0|1400|B
20250317|ADP|403|0|625|B
20250317|ADPT|1300|0|1300|B
20250317|ADSK|135|0|745|B
20250317|ADTN|172|0|3483|B
20250317|ADTX|349|20|767|B
20250317|ADUR|100|0|399|B
20250317|ADVM|2408|0|2408|B
20250317|ADX|50|0|50|B
20250317|AEE|19|0|73|B
20250317|AEG|5507|0|13530|B
20250317|AEHR|250|0|456|B
20250317|AEIS|4|0|4|B
20250317|AEM|3980|0|8544|B
20250317|AEO|3724|0|11820|B
20250317|AEP|27|0|180|B
20250317|AER|62|0|94|B
20250317|AES|22947|0|46224|B
20250317|AESI|298|0|298|B
20250317|AEVA|2627|0|2627|B
20250317|AEYE|100|0|100|B
20250317|AFB|200|0|200|B
20250317|AFCG|598|0|1300|B
20250317|AFG|45|0|50|B
