Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20240301|AA|400|0|4535|B
20240301|AACG|100|0|100|B
20240301|AAL|2388|0|8991|B
20240301|AAME|2|0|2|B
20240301|AAOI|1289|0|51315|B
20240301|AAON|783|0|2253|B
20240301|AAP|625|0|6237|B
20240301|AAPB|2399|0|4399|B
20240301|AAPL|132943|0|240085|B
20240301|AAPU|25|0|615|B
20240301|AB|100|0|300|B
20240301|ABBV|135|0|1292|B
20240301|ABCB|200|0|200|B
20240301|ABEO|2762|0|3027|B
20240301|ABEV|28941|0|28947|B
20240301|ABIO|400|0|400|B
20240301|ABNB|12205|0|21455|B
20240301|ABOS|200|0|600|B
20240301|ABR|9251|0|17676|B
20240301|ABSI|880|0|4911|B
20240301|ABT|1502|0|2559|B
20240301|ABVC|300|0|300|B
20240301|ACA|5|0|94|B
20240301|ACAD|1264|0|1664|B
20240301|ACET|3574|0|8974|B
20240301|ACGL|645|0|645|B
20240301|ACHL|3161|0|4111|B
20240301|ACHR|3970|0|17147|B
20240301|ACHV|200|0|695|B
20240301|ACIC|6310|0|12817|B
20240301|ACIW|63|0|283|B
20240301|ACLS|1305|0|2642|B
20240301|ACLX|1|0|1|B
20240301|ACMR|6102|0|19412|B
20240301|ACN|293|0|737|B
20240301|ACP|1|0|101|B
20240301|ACRS|1400|0|22427|B
20240301|ACRV|504|0|604|B
20240301|ACST|84|0|259|B
20240301|ACV|100|0|710|B
20240301|ACVA|127|0|127|B
20240301|ADAG|200|0|400|B
20240301|ADAP|2000|0|3309|B
20240301|ADBE|2085|0|3772|B
20240301|ADC|161|0|408|B
20240301|ADEA|100|0|100|B
20240301|ADI|2957|0|3545|B
20240301|ADIL|107786|0|227973|B
20240301|ADM|5234|0|20666|B
20240301|ADMA|100|0|292|B
20240301|ADP|421|0|702|B
20240301|ADSK|7652|0|14349|B
20240301|ADT|4|0|3367|B
20240301|ADTN|50|0|150|B
20240301|ADVM|120|0|120|B
20240301|ADX|200|0|1400|B
20240301|AEE|71|0|451|B
20240301|AEG|1285|0|2285|B
20240301|AEHR|1830|0|5112|B
20240301|AEM|2350|0|5313|B
20240301|AEP|152|0|152|B
20240301|AER|1324|0|1709|B
20240301|AESI|35|0|35|B
20240301|AEVA|1411|0|1411|B
20240301|AFBI|100|0|100|B
20240301|AFIB|7000|0|22363|B
20240301|AFL|27|0|27|B
20240301|AFMD|100|0|3000|B
20240301|AFRM|12800|0|22378|B
20240301|AG|10620|0|14131|B
20240301|AGCO|1|0|207|B
20240301|AGEN|1000|0|1000|B
20240301|AGFY|53|0|552|B
20240301|AGG|1240|0|4384|B
20240301|AGI|1550|0|5957|B
20240301|AGL|2038|0|2288|B
20240301|AGNC|1246|0|2808|B
20240301|AGO|87|0|125|B
20240301|AGQ|170|0|1053|B
20240301|AGR|1|0|1|B
20240301|AGRO|1|0|701|B
20240301|AGYS|81|0|81|B
20240301|AHCO|836|0|956|B
20240301|AHH|3900|0|4926|B
20240301|AHR|25|0|25|B
20240301|AHT|100|0|191|B
20240301|AHTpF|20|0|92|B
20240301|AI|43420|0|109684|B
20240301|AIG|1119|0|1725|B
20240301|AIHS|200|0|800|B
20240301|AIMD|700|0|1200|B
20240301|AIQ|107|0|107|B
20240301|AIR|13|0|21|B
20240301|AIRC|53|0|53|B
20240301|AIRE|800|0|4989|B
20240301|AIT|9|0|16|B
20240301|AIU|800|0|800|B
20240301|AIV|800|0|800|B
20240301|AIYY|45|0|66|B
20240301|AJG|104|0|408|B
20240301|AKA|3|0|103|B
20240301|AKAM|1107|0|2357|B
20240301|AKAN|9201|0|10261|B
20240301|AKBA|2200|0|4874|B
20240301|AKO/B|300|0|306|B
20240301|AKRO|520|0|2249|B
20240301|AL|501|0|501|B
20240301|ALB|3580|0|6080|B
20240301|ALBT|1200|0|1400|B
20240301|ALC|80|0|118|B
20240301|ALCE|1084|0|1084|B
20240301|ALDX|1701|0|9659|B
20240301|ALEC|1500|0|3500|B
20240301|ALEX|203|0|203|B
20240301|ALGM|839|0|1364|B
20240301|ALGN|265|0|558|B
20240301|ALGS|1433|0|7760|B
20240301|ALGT|22|0|23|B
20240301|ALHC|17|0|1417|B
20240301|ALIT|400|0|400|B
20240301|ALL|426|0|818|B
20240301|ALLE|6|0|6|B
20240301|ALLT|100|0|100|B
20240301|ALLY|9383|0|18771|B
20240301|ALNT|100|0|100|B
20240301|ALNY|367|0|372|B
20240301|ALPN|1630|0|2865|B
20240301|ALRM|1|0|102|B
20240301|ALRN|93|0|93|B
20240301|ALSN|20|0|320|B
20240301|ALT|4800|0|8750|B
20240301|ALTM|12226|0|13422|B
20240301|ALTO|740|0|740|B
20240301|ALV|40|0|57|B
20240301|ALVO|300|0|300|B
20240301|ALXO|70|0|70|B
20240301|AM|130|0|1682|B
20240301|AMAT|6636|0|21014|B
20240301|AMBA|164|0|755|B
20240301|AMBP|400|0|600|B
20240301|AMC|1808|0|15367|B
20240301|AMCR|265|0|329|B
20240301|AMCX|400|0|700|B
20240301|AMD|549331|0|1039498|B
20240301|AMDS|400|0|400|B
20240301|AMDY|50|0|50|B
20240301|AME|267|0|267|B
20240301|AMGN|2636|0|4841|B
20240301|AMH|100|0|100|B
20240301|AMKR|60|0|1186|B
20240301|AMLP|300|0|300|B
20240301|AMLX|650|0|1530|B
20240301|AMPH|45|0|666|B
20240301|AMPL|8676|0|8676|B
20240301|AMPS|7000|0|7000|B
20240301|AMPX|194|0|194|B
20240301|AMR|608|0|2528|B
20240301|AMRC|2330|0|2480|B
20240301|AMRK|1281|0|3781|B
20240301|AMRX|3961|0|15039|B
20240301|AMSC|858|0|1123|B
20240301|AMSF|6|0|6|B
20240301|AMT|153|0|1293|B
20240301|AMX|700|0|700|B
20240301|AMZN|29022|0|68542|B
20240301|AMZU|106|0|106|B
20240301|AMZY|55|0|77|B
20240301|ANET|3896|0|7592|B
20240301|ANF|8630|0|14192|B
20240301|ANGL|290|0|290|B
20240301|ANIP|30|0|395|B
20240301|ANRO|125|0|225|B
20240301|ANSS|60|0|9945|B
20240301|ANTX|100|0|100|B
20240301|ANVS|400|0|700|B
20240301|AOA|3|0|3|B
20240301|AOMR|100|0|100|B
20240301|AON|23|0|84|B
20240301|AOS|310|0|310|B
20240301|AOSL|50|0|50|B
20240301|APA|3427|0|4237|B
20240301|APAM|500|0|571|B
20240301|APD|14|0|396|B
20240301|APEI|200|0|200|B
20240301|APG|1531|0|2851|B
20240301|APGE|270|0|592|B
20240301|APLD|11834|0|16034|B
20240301|APLM|200|0|200|B
20240301|APLS|215|0|596|B
20240301|APLT|202|0|4223|B
20240301|APLY|177|0|177|B
20240301|APO|1651|0|2190|B
20240301|APP|11761|0|24043|B
20240301|APPN|300|0|400|B
20240301|APPS|1922|0|3179|B
20240301|APRE|67|0|67|B
20240301|APT|200|0|200|B
20240301|APTV|452|0|989|B
20240301|APVO|4180|0|4180|B
20240301|AQMS|1300|0|1448|B
20240301|AQN|41|0|5341|B
20240301|AQNB|200|0|200|B
20240301|AQST|700|0|7595|B
20240301|AR|2621|0|5658|B
20240301|ARBB|100|0|100|B
20240301|ARBK|1801|0|1819|B
20240301|ARC|2|0|4028|B
20240301|ARCB|55|0|61|B
20240301|ARCC|200|0|240|B
