Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20240404|A|35|0|323|B
20240404|AA|8763|0|17847|B
20240404|AAAU|490|0|590|B
20240404|AAGR|1745|0|1745|B
20240404|AAL|7420|0|14858|B
20240404|AAOI|808|0|2042|B
20240404|AAON|431|0|551|B
20240404|AAP|1592|0|4655|B
20240404|AAPL|16478|0|53012|B
20240404|AAPU|2044|0|2958|B
20240404|ABAT|2400|0|2900|B
20240404|ABBV|3098|0|10456|B
20240404|ABEV|11233|0|15237|B
20240404|ABIO|5836|0|13664|B
20240404|ABLV|300|0|400|B
20240404|ABM|167|0|167|B
20240404|ABNB|2315|0|9812|B
20240404|ABR|1615|0|6575|B
20240404|ABRpF|100|0|100|B
20240404|ABT|1641|0|3232|B
20240404|ABUS|1900|0|5280|B
20240404|ACB|83512|933|183807|B
20240404|ACDC|1600|0|5807|B
20240404|ACES|1|0|1|B
20240404|ACGL|43|0|153|B
20240404|ACHC|11|0|217|B
20240404|ACHL|800|0|11973|B
20240404|ACHR|10967|0|27279|B
20240404|ACI|85|0|907|B
20240404|ACIC|300|0|1041|B
20240404|ACLS|414|0|1232|B
20240404|ACLX|65|0|113|B
20240404|ACM|516|0|1326|B
20240404|ACMR|12255|0|26997|B
20240404|ACN|1280|0|1507|B
20240404|ACOR|200|0|325|B
20240404|ACP|200|0|900|B
20240404|ACR|100|0|100|B
20240404|ACRE|4|0|4|B
20240404|ACRV|66|0|77|B
20240404|ACST|132|0|132|B
20240404|ACVF|10|0|10|B
20240404|ACWI|82|0|163|B
20240404|ACWX|100|0|100|B
20240404|ADAG|200|0|200|B
20240404|ADBE|2786|0|7313|B
20240404|ADC|414|0|615|B
20240404|ADCT|300|0|2954|B
20240404|ADEA|13|0|13|B
20240404|ADI|1725|0|2388|B
20240404|ADM|119|0|9252|B
20240404|ADN|5476|0|5476|B
20240404|ADNT|27|0|27|B
20240404|ADP|373|0|408|B
20240404|ADSK|657|0|694|B
20240404|ADTH|1400|0|3886|B
20240404|ADTX|27|0|429|B
20240404|ADUS|4|0|4|B
20240404|ADXN|100|0|260|B
20240404|AEHR|1840|0|2362|B
20240404|AEIS|20|0|20|B
20240404|AEL|900|0|900|B
20240404|AEM|1084|0|7797|B
20240404|AEO|101|0|1831|B
20240404|AER|69|0|238|B
20240404|AES|298|0|7966|B
20240404|AEYE|25|0|25|B
20240404|AFB|200|0|200|B
20240404|AFG|180|0|467|B
20240404|AFIB|988|0|988|B
20240404|AFL|161|0|163|B
20240404|AFMD|100|0|540|B
20240404|AFRM|21609|0|47045|B
20240404|AG|8293|0|20113|B
20240404|AGAE|100|0|100|B
20240404|AGCO|804|0|1227|B
20240404|AGFY|12|0|302|B
20240404|AGG|338|0|1396|B
20240404|AGI|200|0|7503|B
20240404|AGL|3700|0|4834|B
20240404|AGNC|348|0|467|B
20240404|AGNCO|100|0|100|B
20240404|AGR|3|0|110|B
20240404|AGRO|598|0|598|B
20240404|AHCO|500|0|500|B
20240404|AHT|800|0|1500|B
20240404|AI|4593|0|11484|B
20240404|AIM|600|0|600|B
20240404|AIMD|1400|0|1500|B
20240404|AIP|2|0|2|B
20240404|AIQ|601|0|661|B
20240404|AIRC|164|0|174|B
20240404|AIRR|2|0|2|B
20240404|AISP|3187|0|8708|B
20240404|AIT|5|0|5|B
20240404|AIYY|100|0|100|B
20240404|AIZ|6|0|1616|B
20240404|AJG|76|0|751|B
20240404|AKAM|318|0|866|B
20240404|AKBA|21463|0|24063|B
20240404|AL|103|0|203|B
20240404|ALAB|2986|0|6114|B
20240404|ALAR|1100|0|4018|B
20240404|ALB|1685|0|6756|B
20240404|ALC|171|0|471|B
20240404|ALCC|33|0|2130|B
20240404|ALDX|242|0|6681|B
20240404|ALG|400|0|400|B
20240404|ALGM|30|0|34|B
20240404|ALGN|256|0|510|B
20240404|ALGS|1000|0|2200|B
20240404|ALK|1143|0|5032|B
20240404|ALKS|84|0|84|B
20240404|ALL|218|0|720|B
20240404|ALLE|94|0|94|B
20240404|ALLG|396|0|557|B
20240404|ALLO|34|0|34|B
20240404|ALLR|8801|0|12902|B
20240404|ALLT|10|0|11|B
20240404|ALLY|603|0|3085|B
20240404|ALNY|287|0|904|B
20240404|ALPN|5736|0|8959|B
20240404|ALSN|82|0|92|B
20240404|ALT|2650|0|4725|B
20240404|ALTG|100|0|333|B
20240404|ALTI|50|0|50|B
20240404|ALTM|1505|0|2203|B
20240404|ALUR|119446|5256|205996|B
20240404|ALUR/WS|100|100|100|B
20240404|ALV|8|0|8|B
20240404|ALXO|100|0|200|B
20240404|AM|300|0|557|B
20240404|AMAT|7027|0|12138|B
20240404|AMBA|270|0|631|B
20240404|AMBC|900|0|900|B
20240404|AMC|19940|0|31271|B
20240404|AMCR|521|0|1188|B
20240404|AMD|164672|0|521388|B
20240404|AMDL|257|0|361|B
20240404|AMDY|524|0|524|B
20240404|AME|824|0|979|B
20240404|AMG|1|0|1|B
20240404|AMGN|1303|0|3018|B
20240404|AMKR|25|0|533|B
20240404|AMLP|1|0|1|B
20240404|AMLX|1500|0|1990|B
20240404|AMN|200|0|249|B
20240404|AMP|2|0|163|B
20240404|AMPG|350|0|450|B
20240404|AMPH|2849|0|3258|B
20240404|AMPL|13|0|13|B
20240404|AMPY|710|0|710|B
20240404|AMR|124|0|724|B
20240404|AMRC|2715|0|2715|B
20240404|AMRK|5765|0|9800|B
20240404|AMSC|300|0|1500|B
20240404|AMST|100|0|100|B
20240404|AMSWA|266|0|8506|B
20240404|AMT|454|0|981|B
20240404|AMTX|600|0|1977|B
20240404|AMZN|41478|0|95048|B
20240404|AMZU|446|0|951|B
20240404|AMZY|165|0|234|B
20240404|AMZZ|50|0|50|B
20240404|ANDE|410|0|410|B
20240404|ANET|1729|0|6068|B
20240404|ANF|3587|0|9479|B
20240404|ANGH|500|0|700|B
20240404|ANGO|517|0|1545|B
20240404|ANIK|2|0|2|B
20240404|ANNX|381|0|2481|B
20240404|ANSS|60|0|561|B
20240404|ANTX|100|0|200|B
20240404|AON|173|0|173|B
20240404|AOS|9|0|31|B
20240404|AOSL|20|0|20|B
20240404|APA|608|0|2718|B
20240404|APAM|424|0|481|B
20240404|APD|426|0|955|B
20240404|APEI|1|0|1245|B
20240404|APGE|742|0|1052|B
20240404|APH|366|0|865|B
20240404|APLD|1598|0|6228|B
20240404|APLM|5500|0|5500|B
20240404|APLS|264|0|264|B
20240404|APLT|8500|0|8932|B
20240404|APLY|119|0|300|B
20240404|APM|27|0|627|B
20240404|APO|947|0|3260|B
20240404|APOG|104|0|123|B
20240404|APP|7603|0|18298|B
20240404|APPF|121|0|204|B
20240404|APPN|5|0|1305|B
20240404|APPS|1396|0|4560|B
20240404|APTV|674|0|1511|B
20240404|AQMS|1567|0|4149|B
20240404|AQN|100|0|105|B
20240404|AQST|6407|0|7637|B
20240404|AR|92|0|303|B
20240404|ARBB|100|0|100|B
20240404|ARBK|110|0|210|B
