Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20240712|A|427|0|532|B
20240712|AA|2563|0|6249|B
20240712|AAAU|20|0|321|B
20240712|AAGR|50|0|50|B
20240712|AAL|21759|0|28932|B
20240712|AAN|60|0|64|B
20240712|AAOI|913|0|2013|B
20240712|AAON|38|0|239|B
20240712|AAP|517|0|1686|B
20240712|AAPB|2700|0|2700|B
20240712|AAPD|3|0|103|B
20240712|AAPL|89262|0|161483|B
20240712|AAPU|3108|0|4662|B
20240712|ABAT|50|0|8567|B
20240712|ABBV|2563|0|7280|B
20240712|ABCL|1200|0|1864|B
20240712|ABEO|20|0|672|B
20240712|ABEV|20542|0|23906|B
20240712|ABG|43|0|43|B
20240712|ABM|100|0|100|B
20240712|ABNB|3316|0|5988|B
20240712|ABOS|61|0|2061|B
20240712|ABR|60534|700|106265|B
20240712|ABRpD|100|0|3249|B
20240712|ABRpE|50|0|363|B
20240712|ABSI|3|0|4408|B
20240712|ABT|820|0|3027|B
20240712|ABUS|200|0|4000|B
20240712|ACA|16|0|18|B
20240712|ACAD|1888|0|3515|B
20240712|ACB|14|0|70|B
20240712|ACET|1400|0|2100|B
20240712|ACGL|293|0|724|B
20240712|ACHC|200|0|228|B
20240712|ACHR|22931|0|38965|B
20240712|ACI|400|0|1700|B
20240712|ACIC|20|0|71|B
20240712|ACIU|100|0|100|B
20240712|ACLS|760|0|908|B
20240712|ACLX|600|0|1062|B
20240712|ACM|100|0|176|B
20240712|ACMR|2062|0|3533|B
20240712|ACN|1678|0|3728|B
20240712|ACP|50|0|51|B
20240712|ACR|36|0|237|B
20240712|ACRE|100|0|102|B
20240712|ACRV|111|0|111|B
20240712|ACST|100|0|100|B
20240712|ACTG|1000|0|1101|B
20240712|ACV|100|0|100|B
20240712|ACWI|296|0|512|B
20240712|ACWX|1|0|1|B
20240712|ACXP|700|0|700|B
20240712|ADAP|2192|0|2584|B
20240712|ADBE|1595|0|4394|B
20240712|ADC|40|0|134|B
20240712|ADCT|100|0|4601|B
20240712|ADEA|100|0|100|B
20240712|ADI|1267|0|1643|B
20240712|ADM|248|0|1734|B
20240712|ADMA|1350|0|2895|B
20240712|ADNT|4710|0|5110|B
20240712|ADP|34|0|420|B
20240712|ADSK|1464|0|2507|B
20240712|ADT|100|0|200|B
20240712|ADVM|726|0|2626|B
20240712|AEE|70|0|71|B
20240712|AEF|600|0|600|B
20240712|AEHL|386|0|3101|B
20240712|AEHR|2741|0|7642|B
20240712|AEI|300|0|1801|B
20240712|AEM|1813|0|6155|B
20240712|AEO|3988|0|6355|B
20240712|AEON|300|0|1100|B
20240712|AEP|471|0|687|B
20240712|AER|554|0|1260|B
20240712|AERT|4322|0|5073|B
